Date,GBP SHORT,GBP LONG,USD SHORT,USD LONG,JPY SHORT,JPY LONG,AUD SHORT,AUD LONG,NZD SHORT,NZD LONG,CAD SHORT,CAD LONG,CHF SHORT,CHF LONG,NOK SHORT,NOK LONG,SEK SHORT,SEK LONG,EUR SHORT,EUR LONG
31/03/2025,5.7530003,4.6540003,5.3459896,4.27499,1.55443802,1.518438,5.4335718,4.4085717,5.6520761,4.627076,4.3287809,3.011781,1.19680971,0.68580955,4.55447576,4.0434756,3.15328576,2.6422856,3.97633336,3.4653332
28/03/2025,5.7340002,4.6540003,5.30099,4.27499,1.57443799,1.518438,5.3795714,4.4085717,5.5980757,4.627076,4.301781,3.011781,1.17980951,0.68580955,4.53747556,4.0434756,3.13628556,2.6422856,3.95933316,3.4653332
27/03/2025,5.7090001,4.6540003,5.27499,4.27499,1.55643811,1.518438,5.36957167,4.4085717,5.58807597,4.627076,4.294781,3.011781,1.16880959,0.68580955,4.52647564,4.0434756,3.12528564,2.6422856,3.94833324,3.4653332
26/03/2025,5.7210007,4.6540003,5.2659902,4.27499,1.55943801,1.518438,5.37357185,4.4085717,5.59207615,4.627076,4.3087807,3.011781,1.16080969,0.68580955,4.51847574,4.0434756,3.11728574,2.6422856,3.94033334,3.4653332
25/03/2025,5.7040005,4.6540003,5.26199,4.27499,1.55743791,1.518438,5.38057135,4.4085717,5.59907565,4.627076,4.3037808,3.011781,1.16380971,0.68580955,4.52147576,4.0434756,3.12028576,2.6422856,3.94333336,3.4653332
24/03/2025,5.7140003,4.6540003,5.2659902,4.27499,1.55443801,1.518438,5.3755717,4.4085717,5.594076,4.627076,4.320781,3.011781,1.17080945,0.68580955,4.5284755,4.0434756,3.1272855,2.6422856,3.9503331,3.4653332
21/03/2025,5.717,4.6540003,5.2859902,4.27499,1.55743804,1.518438,5.3875718,4.4085717,5.6060761,4.627076,4.3317812,3.011781,1.17180961,0.68580955,4.52947566,4.0434756,3.12828566,2.6422856,3.95133326,3.4653332
20/03/2025,5.6930003,4.6540003,5.27499,4.27499,1.55543806,1.518438,5.39357183,4.4085717,5.61207613,4.627076,4.3347807,3.011781,1.15580958,0.68580955,4.51347563,4.0434756,3.11228563,2.6422856,3.93533323,3.4653332
19/03/2025,5.7580004,4.6540003,5.2769903,4.27499,1.55543806,1.518438,5.3885717,4.4085717,5.607076,4.627076,4.3377812,3.011781,1.16380948,0.68580955,4.52147553,4.0434756,3.12028553,2.6422856,3.94333313,3.4653332
18/03/2025,5.7510004,4.6540003,5.2899903,4.27499,1.55743803,1.518438,5.39457176,4.4085717,5.61307606,4.627076,4.3167808,3.011781,1.15980953,0.68580955,4.51747558,4.0434756,3.11628558,2.6422856,3.93933318,3.4653332
17/03/2025,5.7560005,4.6540003,5.29399,4.27499,1.54943802,1.518438,5.391572,4.4085717,5.6100763,4.627076,4.3127809,3.011781,1.1818096,0.68580955,4.53947565,4.0434756,3.13828565,2.6422856,3.96133325,3.4653332
14/03/2025,5.7370005,4.6540003,5.3109903,4.27499,1.53743793,1.518438,5.3905716,4.4085717,5.6090759,4.627076,4.3327811,3.011781,1.16280955,0.68580955,4.5204756,4.0434756,3.1192856,2.6422856,3.9423332,3.4653332
13/03/2025,5.7200003,4.6540003,5.3439898,4.27499,1.56043805,1.518438,5.3905716,4.4085717,5.6090759,4.627076,4.3037808,3.011781,1.16980952,0.68580955,4.52747557,4.0434756,3.12628557,2.6422856,3.94933317,3.4653332
12/03/2025,5.6630006,4.6540003,5.3129901,4.27499,1.54443803,1.518438,5.37657164,4.4085717,5.59507594,4.627076,4.2967811,3.011781,1.13680953,0.68580955,4.49447558,4.0434756,3.09328558,2.6422856,3.91633318,3.4653332
11/03/2025,5.6800003,4.6540003,5.3129901,4.27499,1.54843809,1.518438,5.3785715,4.4085717,5.5970758,4.627076,4.303781,3.011781,1.12080973,0.68580955,4.47847578,4.0434756,3.07728578,2.6422856,3.90033338,3.4653332
10/03/2025,5.6890006,4.6540003,5.2849898,4.27499,1.55543806,1.518438,5.36857174,4.4085717,5.58707604,4.627076,4.284781,3.011781,1.12280959,0.68580955,4.48047564,4.0434756,3.07928564,2.6422856,3.90233324,3.4653332
7/03/2025,5.6960001,4.6540003,5.25499,4.27499,1.55043795,1.518438,5.38557146,4.4085717,5.60407576,4.627076,4.3037808,3.011781,1.1278097,0.68580955,4.48547575,4.0434756,3.08428575,2.6422856,3.90733335,3.4653332
6/03/2025,5.6860004,4.6540003,5.24799005,4.27499,1.55843808,1.518438,5.3765721,4.4085717,5.5950764,4.627076,4.3237808,3.011781,1.11880965,0.68580955,4.4764757,4.0434756,3.0752857,2.6422856,3.8983333,3.4653332
5/03/2025,5.6630006,4.6540003,5.23598997,4.27499,1.59343804,1.518438,5.40657184,4.4085717,5.62507614,4.627076,4.3327811,3.011781,1.11680955,0.68580955,4.4744756,4.0434756,3.0732856,2.6422856,3.8963332,3.4653332
4/03/2025,5.7180004,4.6540003,5.2639903,4.27499,1.59643795,1.518438,5.4245715,4.4085717,5.6430758,4.627076,4.3107808,3.011781,1.19480961,0.68580955,4.55247566,4.0434756,3.15128566,2.6422856,3.97433326,3.4653332
3/03/2025,5.6740003,4.6540003,5.2579898,4.27499,1.61143805,1.518438,5.4095721,4.4085717,5.6280764,4.627076,4.271781,3.011781,1.18180935,0.68580955,4.5394754,4.0434756,3.1382854,2.6422856,3.961333,3.4653332
28/02/2025,5.555315,4.515315,5.4261211,4.447121,1.43634226,1.3483422,5.4262624,4.4152627,5.6126843,4.6016846,4.3184843,3.0594845,0.99447378,0.46547374,4.41678974,3.8877897,2.85173674,2.3227367,3.66515824,3.1361582
27/02/2025,5.521315,4.515315,5.3931211,4.447121,1.4503422,1.3483422,5.40026236,4.4152627,5.58668426,4.6016846,4.2904845,3.0594845,0.98547374,0.46547374,4.4077897,3.8877897,2.8427367,2.3227367,3.6561582,3.1361582
26/02/2025,5.521315,4.515315,5.3801211,4.447121,1.46334221,1.3483422,5.4062629,4.4152627,5.5926848,4.6016846,4.2774842,3.0594845,0.99447378,0.46547374,4.41678974,3.8877897,2.85173674,2.3227367,3.66515824,3.1361582
25/02/2025,5.5183148,4.515315,5.37312064,4.447121,1.4453422,1.3483422,5.4052625,4.4152627,5.5916844,4.6016846,4.2714844,3.0594845,0.98447354,0.46547374,4.4067895,3.8877897,2.8417365,2.3227367,3.655158,3.1361582
24/02/2025,5.5033154,4.515315,5.3501209,4.447121,1.43934216,1.3483422,5.40426254,4.4152627,5.59068444,4.6016846,4.2694845,3.0594845,0.96347364,0.46547374,4.3857896,3.8877897,2.8207366,2.3227367,3.6341581,3.1361582
21/02/2025,5.50131506,4.515315,5.34912095,4.447121,1.43934216,1.3483422,5.39626265,4.4152627,5.58268455,4.6016846,4.2424846,3.0594845,0.96447381,0.46547374,4.38678977,3.8877897,2.82173677,2.3227367,3.63515827,3.1361582
20/02/2025,5.4943151,4.515315,5.3341206,4.447121,1.43634214,1.3483422,5.40126276,4.4152627,5.58768466,4.6016846,4.2564845,3.0594845,0.9574736,0.46547374,4.37978956,3.8877897,2.81473656,2.3227367,3.62815806,3.1361582
19/02/2025,5.4813151,4.515315,5.3301209,4.447121,1.44234218,1.3483422,5.3992629,4.4152627,5.5856848,4.6016846,4.2564845,3.0594845,0.95347366,0.46547374,4.37578962,3.8877897,2.81073662,2.3227367,3.62415812,3.1361582
18/02/2025,5.4783148,4.515315,5.3261207,4.447121,1.44634213,1.3483422,5.4062629,4.4152627,5.5926848,4.6016846,4.2594845,3.0594845,0.9674736,0.46547374,4.38978956,3.8877897,2.82473656,2.3227367,3.63815806,3.1361582
14/02/2025,5.4933147,4.515315,5.33712087,4.447121,1.46134212,1.3483422,5.4362626,4.4152627,5.6226845,4.6016846,4.2744847,3.0594845,0.97747384,0.46547374,4.3997898,3.8877897,2.8347368,2.3227367,3.6481583,3.1361582
13/02/2025,5.4993152,4.515315,5.3271211,4.447121,1.45934226,1.3483422,5.4272628,4.4152627,5.6136847,4.6016846,4.2484846,3.0594845,0.98747384,0.46547374,4.4097898,3.8877897,2.8447368,2.3227367,3.6581583,3.1361582
12/02/2025,5.4663152,4.515315,5.32912145,4.447121,1.46134212,1.3483422,5.4292626,4.4152627,5.6156845,4.6016846,4.2734845,3.0594845,0.97247371,0.46547374,4.39478967,3.8877897,2.82973667,2.3227367,3.64315817,3.1361582
11/02/2025,5.4643149,4.515315,5.34912095,4.447121,1.47134222,1.3483422,5.4522624,4.4152627,5.6386843,4.6016846,4.2744847,3.0594845,0.97047384,0.46547374,4.3927898,3.8877897,2.8277368,2.3227367,3.6411583,3.1361582
10/02/2025,5.4863152,4.515315,5.3561209,4.447121,1.47134222,1.3483422,5.4402628,4.4152627,5.6266847,4.6016846,4.2824845,3.0594845,0.99447378,0.46547374,4.41678974,3.8877897,2.85173674,2.3227367,3.66515824,3.1361582
7/02/2025,5.49231524,4.515315,5.3581208,4.447121,1.46934213,1.3483422,5.4492626,4.4152627,5.6356845,4.6016846,4.3154843,3.0594845,0.99847374,0.46547374,4.4207897,3.8877897,2.8557367,2.3227367,3.6691582,3.1361582
6/02/2025,5.495315,4.515315,5.3631209,4.447121,1.48034217,1.3483422,5.4612627,4.4152627,5.6476846,4.6016846,4.2994847,3.0594845,1.00647364,0.46547374,4.4287896,3.8877897,2.8637366,2.3227367,3.6771581,3.1361582
5/02/2025,5.5263152,4.515315,5.3601211,4.447121,1.46434225,1.3483422,5.4502625,4.4152627,5.6366844,4.6016846,4.2914846,3.0594845,1.01347384,0.46547374,4.4357898,3.8877897,2.8707368,2.3227367,3.6841583,3.1361582
4/02/2025,5.502315,4.515315,5.355121,4.447121,1.46334221,1.3483422,5.4492626,4.4152627,5.6356845,4.6016846,4.2924848,3.0594845,1.00747354,0.46547374,4.4297895,3.8877897,2.8647365,2.3227367,3.678158,3.1361582
3/02/2025,5.521315,4.515315,5.36212096,4.447121,1.47234228,1.3483422,5.4522629,4.4152627,5.6386848,4.6016846,4.2984843,3.0594845,1.02647384,0.46547374,4.4487898,3.8877897,2.8837368,2.3227367,3.6971583,3.1361582
31/01/2025,5.65709967,4.6591,5.5350857,4.623086,1.31333505,1.187335,5.5111501,4.47915,5.6704461,4.638446,4.5372653,3.2962651,0.9628999,0.4349,4.4334495,3.9054496,2.9035001,2.3755002,3.8375497,3.3095498
30/01/2025,5.6991,4.6591,5.50908616,4.623086,1.3153349,1.187335,5.5071499,4.47915,5.6664459,4.638446,4.4772651,3.2962651,0.9709,0.4349,4.4414496,3.9054496,2.9115002,2.3755002,3.8455498,3.3095498
29/01/2025,5.7090997,4.6591,5.50508597,4.623086,1.31333505,1.187335,5.5141498,4.47915,5.6734458,4.638446,4.4802651,3.2962651,0.9779,0.4349,4.4484496,3.9054496,2.9185002,2.3755002,3.8525498,3.3095498
28/01/2025,5.7121,4.6591,5.5070858,4.623086,1.317335,1.187335,5.5141503,4.47915,5.6734463,4.638446,4.4802654,3.2962651,0.9998998,0.4349,4.4704494,3.9054496,2.9405,2.3755002,3.8745496,3.3095498
27/01/2025,5.7331004,4.6591,5.5140858,4.623086,1.30733501,1.187335,5.51215,4.47915,5.671446,4.638446,4.4602654,3.2962651,1.01190014,0.4349,4.48244974,3.9054496,2.95250034,2.3755002,3.88654994,3.3095498
24/01/2025,5.7111,4.6591,5.5020857,4.623086,1.31133507,1.187335,5.5141498,4.47915,5.6734458,4.638446,4.4732649,3.2962651,0.99690004,0.4349,4.46744964,3.9054496,2.93750024,2.3755002,3.87154984,3.3095498
23/01/2025,5.7251,4.6591,5.50408604,4.623086,1.30933498,1.187335,5.5231501,4.47915,5.6824461,4.638446,4.4832651,3.2962651,0.9989001,0.4349,4.4694497,3.9054496,2.9395003,2.3755002,3.8735499,3.3095498
22/01/2025,5.7291002,4.6591,5.5070858,4.623086,1.30533503,1.187335,5.5271499,4.47915,5.6864459,4.638446,4.482265,3.2962651,1.0198998,0.4349,4.4904494,3.9054496,2.9605,2.3755002,3.8945496,3.3095498
21/01/2025,5.7411003,4.6591,5.5160861,4.623086,1.30533503,1.187335,5.54515,4.47915,5.704446,4.638446,4.482265,3.2962651,1.02290006,0.4349,4.49344966,3.9054496,2.96350026,2.3755002,3.89754986,3.3095498
17/01/2025,5.7451,4.6591,5.52508595,4.623086,1.2993351,1.187335,5.53815,4.47915,5.697446,4.638446,4.4612653,3.2962651,1.0378999,0.4349,4.5084495,3.9054496,2.9785001,2.3755002,3.9125497,3.3095498
16/01/2025,5.7581,4.6591,5.5350857,4.623086,1.284335,1.187335,5.53915,4.47915,5.698446,4.638446,4.4542649,3.2962651,1.0448999,0.4349,4.5154495,3.9054496,2.9855001,2.3755002,3.9195497,3.3095498
15/01/2025,5.7821001,4.6591,5.5340858,4.623086,1.27433501,1.187335,5.5241501,4.47915,5.6834461,4.638446,4.4512651,3.2962651,1.0599,0.4349,4.5304496,3.9054496,3.0005002,2.3755002,3.9345498,3.3095498
14/01/2025,5.7621002,4.6591,5.5390859,4.623086,1.261335,1.187335,5.5221502,4.47915,5.6814462,4.638446,4.4702651,3.2962651,1.0269,0.4349,4.4974496,3.9054496,2.9675002,2.3755002,3.9015498,3.3095498
13/01/2025,5.7661004,4.6591,5.54208615,4.623086,1.28233491,1.187335,5.5171501,4.47915,5.6764461,4.638446,4.4732649,3.2962651,1.0289001,0.4349,4.4994497,3.9054496,2.9695003,2.3755002,3.9035499,3.3095498
10/01/2025,5.7371001,4.6591,5.53708603,4.623086,1.28333496,1.187335,5.5161497,4.47915,5.6754457,4.638446,4.4812651,3.2962651,1.0369,0.4349,4.5074496,3.9054496,2.9775002,2.3755002,3.9115498,3.3095498
8/01/2025,5.6921,4.6591,5.5390859,4.623086,1.29133497,1.187335,5.5401503,4.47915,5.6994463,4.638446,4.4812648,3.2962651,1.0608999,0.4349,4.5314495,3.9054496,3.0015001,2.3755002,3.9355497,3.3095498
7/01/2025,5.7010998,4.6591,5.544086,4.623086,1.29133509,1.187335,5.5441496,4.47915,5.7034456,4.638446,4.491265,3.2962651,1.07489987,0.4349,4.54544947,3.9054496,3.01550007,2.3755002,3.94954967,3.3095498
6/01/2025,5.7070999,4.6591,5.54908564,4.623086,1.30333505,1.187335,5.5281498,4.47915,5.6874458,4.638446,4.4872651,3.2962651,1.0859,0.4349,4.5564496,3.9054496,3.0265002,2.3755002,3.9605498,3.3095498
3/01/2025,5.7140998,4.6591,5.5430861,4.623086,1.29833506,1.187335,5.5471498,4.47915,5.7064458,4.638446,4.4892649,3.2962651,1.0589001,0.4349,4.5294497,3.9054496,2.9995003,2.3755002,3.9335499,3.3095498
2/01/2025,5.7181,4.6591,5.5420857,4.623086,1.29833506,1.187335,5.5341498,4.47915,5.6934458,4.638446,4.4842651,3.2962651,1.07389994,0.4349,4.54444954,3.9054496,3.01450014,2.3755002,3.94854974,3.3095498
31/12/2024,5.486667,4.427667,5.31460486,4.391605,1.17728106,1.066281,5.3912373,4.3212376,5.5677237,4.497724,4.3683527,3.1753526,0.90895247,0.26795244,4.30295253,3.6619525,2.82090473,2.1799047,3.64840003,3.0074
30/12/2024,5.4506672,4.427667,5.29860506,4.391605,1.17828099,1.066281,5.3682375,4.3212376,5.5447239,4.497724,4.3343525,3.1753526,0.91795254,0.26795244,4.3119526,3.6619525,2.8299048,2.1799047,3.6574001,3.0074
27/12/2024,5.4376672,4.427667,5.28060494,4.391605,1.18728093,1.066281,5.3982373,4.3212376,5.5747237,4.497724,4.3493526,3.1753526,0.91095234,0.26795244,4.3049524,3.6619525,2.8229046,2.1799047,3.6503999,3.0074
26/12/2024,5.4416669,4.427667,5.2786046,4.391605,1.19428102,1.066281,5.3892374,4.3212376,5.5657238,4.497724,4.3583527,3.1753526,0.9249525,0.26795244,4.31895256,3.6619525,2.83690476,2.1799047,3.66440006,3.0074
24/12/2024,5.4416669,4.427667,5.28460465,4.391605,1.18828098,1.066281,5.3892374,4.3212376,5.5657238,4.497724,4.3583527,3.1753526,0.9249525,0.26795244,4.31895256,3.6619525,2.83690476,2.1799047,3.66440006,3.0074
23/12/2024,5.446667,4.427667,5.2826048,4.391605,1.18728093,1.066281,5.4042378,4.3212376,5.5807242,4.497724,4.3543525,3.1753526,0.92695234,0.26795244,4.3209524,3.6619525,2.8389046,2.1799047,3.6663999,3.0074
20/12/2024,5.467667,4.427667,5.29760514,4.391605,1.19528107,1.066281,5.3962374,4.3212376,5.5727238,4.497724,4.3473523,3.1753526,0.94595244,0.26795244,4.3399525,3.6619525,2.8579047,2.1799047,3.6854,3.0074
19/12/2024,5.4586671,4.427667,5.3006049,4.391605,1.18028096,1.066281,5.3992377,4.3212376,5.5757241,4.497724,4.3793526,3.1753526,0.94395234,0.26795244,4.3379524,3.6619525,2.8559046,2.1799047,3.6833999,3.0074
18/12/2024,5.4786671,4.427667,5.27260504,4.391605,1.17528097,1.066281,5.4252377,4.3212376,5.6017241,4.497724,4.3563526,3.1753526,0.93095254,0.26795244,4.3249526,3.6619525,2.8429048,2.1799047,3.6704001,3.0074
17/12/2024,5.473667,4.427667,5.2696048,4.391605,1.16928105,1.066281,5.4262376,4.3212376,5.602724,4.497724,4.3613525,3.1753526,0.93095231,0.26795244,4.32495237,3.6619525,2.84290457,2.1799047,3.67039987,3.0074
16/12/2024,5.467667,4.427667,5.2616049,4.391605,1.18028097,1.066281,5.4322377,4.3212376,5.6087241,4.497724,4.3733526,3.1753526,0.91495254,0.26795244,4.3089526,3.6619525,2.8269048,2.1799047,3.6544001,3.0074
13/12/2024,5.466667,4.427667,5.2696048,4.391605,1.18828098,1.066281,5.4452377,4.3212376,5.6217241,4.497724,4.3833528,3.1753526,0.91295244,0.26795244,4.3069525,3.6619525,2.8249047,2.1799047,3.6524,3.0074
12/12/2024,5.4976667,4.427667,5.27760516,4.391605,1.18228105,1.066281,5.4322377,4.3212376,5.6087241,4.497724,4.3873525,3.1753526,0.92695234,0.26795244,4.3209524,3.6619525,2.8389046,2.1799047,3.6663999,3.0074
11/12/2024,5.5156673,4.427667,5.2746049,4.391605,1.173281,1.066281,5.4442375,4.3212376,5.6207239,4.497724,4.4163525,3.1753526,0.94895244,0.26795244,4.3429525,3.6619525,2.8609047,2.1799047,3.6884,3.0074
10/12/2024,5.5206674,4.427667,5.2876049,4.391605,1.18028096,1.066281,5.4612377,4.3212376,5.6377241,4.497724,4.4043529,3.1753526,0.9559524,0.26795244,4.34995246,3.6619525,2.86790466,2.1799047,3.69539996,3.0074
9/12/2024,5.552667,4.427667,5.299605,4.391605,1.18428103,1.066281,5.4612375,4.3212376,5.6377239,4.497724,4.4283524,3.1753526,0.96495244,0.26795244,4.3589525,3.6619525,2.8769047,2.1799047,3.7044,3.0074
6/12/2024,5.5676669,4.427667,5.30560503,4.391605,1.18128101,1.066281,5.4612379,4.3212376,5.6377243,4.497724,4.4183524,3.1753526,0.98195244,0.26795244,4.3759525,3.6619525,2.8939047,2.1799047,3.7214,3.0074
5/12/2024,5.5806669,4.427667,5.30260525,4.391605,1.18128101,1.066281,5.4642377,4.3212376,5.6407241,4.497724,4.3943525,3.1753526,0.99295234,0.26795244,4.3869524,3.6619525,2.9049046,2.1799047,3.7323999,3.0074
4/12/2024,5.6096672,4.427667,5.3016053,4.391605,1.18628101,1.066281,5.4632378,4.3212376,5.6397242,4.497724,4.4053526,3.1753526,0.98595238,0.26795244,4.37995244,3.6619525,2.89790464,2.1799047,3.72539994,3.0074
3/12/2024,5.6076668,4.427667,5.29860506,4.391605,1.18528108,1.066281,5.4742375,4.3212376,5.6507239,4.497724,4.4163528,3.1753526,0.98695254,0.26795244,4.3809526,3.6619525,2.8989048,2.1799047,3.7264001,3.0074
2/12/2024,5.6216672,4.427667,5.30660496,4.391605,1.19028107,1.066281,5.4662376,4.3212376,5.642724,4.497724,4.4263525,3.1753526,0.98795244,0.26795244,4.3819525,3.6619525,2.8999047,2.1799047,3.7274,3.0074
29/11/2024,5.6440497,4.4410496,5.2874797,4.35548,1.14990015,1.0289001,5.6818499,4.5598497,5.7283302,4.60633,4.4709199,3.2779198,1.11394999,0.37995002,4.47939997,3.7454,2.86230017,2.1283002,3.82519987,3.0911999
27/11/2024,5.6310496,4.4410496,5.2854798,4.35548,1.14390011,1.0289001,5.6638493,4.5598497,5.7103296,4.60633,4.4729197,3.2779198,1.09295008,0.37995002,4.45840006,3.7454,2.84130026,2.1283002,3.80419996,3.0911999
26/11/2024,5.6160498,4.4410496,5.2744797,4.35548,1.15090008,1.0289001,5.6568498,4.5598497,5.7033301,4.60633,4.4869197,3.2779198,1.08095002,0.37995002,4.4464,3.7454,2.8293002,2.1283002,3.7921999,3.0911999
25/11/2024,5.6280499,4.4410496,5.2644799,4.35548,1.14690013,1.0289001,5.6338496,4.5598497,5.6803299,4.60633,4.4609196,3.2779198,1.07695002,0.37995002,4.4424,3.7454,2.8253002,2.1283002,3.7881999,3.0911999
22/11/2024,5.6170497,4.4410496,5.26148014,4.35548,1.14090021,1.0289001,5.6288495,4.5598497,5.6753298,4.60633,4.4789198,3.2779198,1.07195017,0.37995002,4.43740015,3.7454,2.82030035,2.1283002,3.78320005,3.0911999
21/11/2024,5.6040492,4.4410496,5.26348,4.35548,1.13390012,1.0289001,5.6208496,4.5598497,5.6673299,4.60633,4.4949198,3.2779198,1.05895016,0.37995002,4.42440014,3.7454,2.80730034,2.1283002,3.77020004,3.0911999
20/11/2024,5.5950499,4.4410496,5.26847963,4.35548,1.14090009,1.0289001,5.6168494,4.5598497,5.6633297,4.60633,4.5089198,3.2779198,1.03795002,0.37995002,4.4034,3.7454,2.7863002,2.1283002,3.7491999,3.0911999
19/11/2024,5.6120496,4.4410496,5.26547985,4.35548,1.13390012,1.0289001,5.6128497,4.5598497,5.65933,4.60633,4.5239198,3.2779198,1.04395005,0.37995002,4.40940003,3.7454,2.79230023,2.1283002,3.75519993,3.0911999
18/11/2024,5.5910497,4.4410496,5.26148014,4.35548,1.13090022,1.0289001,5.5978498,4.5598497,5.6443301,4.60633,4.5139199,3.2779198,1.01594992,0.37995002,4.3813999,3.7454,2.7643001,2.1283002,3.7271998,3.0911999
15/11/2024,5.5890494,4.4410496,5.27047996,4.35548,1.13490016,1.0289001,5.6098494,4.5598497,5.6563297,4.60633,4.5029197,3.2779198,1.01495002,0.37995002,4.3804,3.7454,2.7633002,2.1283002,3.7261999,3.0911999
14/11/2024,5.6010494,4.4410496,5.26547985,4.35548,1.12990005,1.0289001,5.5978498,4.5598497,5.6443301,4.60633,4.5119195,3.2779198,1.00395012,0.37995002,4.3694001,3.7454,2.7523003,2.1283002,3.7152,3.0911999
13/11/2024,5.6120496,4.4410496,5.2444804,4.35548,1.12890013,1.0289001,5.6208496,4.5598497,5.6673299,4.60633,4.5429199,3.2779198,0.98795006,0.37995002,4.35340004,3.7454,2.73630024,2.1283002,3.69919994,3.0911999
12/11/2024,5.6110497,4.4410496,5.23547964,4.35548,1.14390011,1.0289001,5.6138496,4.5598497,5.6603299,4.60633,4.5399199,3.2779198,0.98395012,0.37995002,4.3494001,3.7454,2.7323003,2.1283002,3.6952,3.0911999
11/11/2024,5.6250496,4.4410496,5.2394798,4.35548,1.14490004,1.0289001,5.6168499,4.5598497,5.6633302,4.60633,4.5399196,3.2779198,1.00095007,0.37995002,4.36640005,3.7454,2.74930025,2.1283002,3.71219995,3.0911999
8/11/2024,5.6270495,4.4410496,5.24047975,4.35548,1.13590009,1.0289001,5.6188492,4.5598497,5.6653295,4.60633,4.54192,3.2779198,1.00895022,0.37995002,4.3744002,3.7454,2.7573004,2.1283002,3.7202001,3.0911999
7/11/2024,5.6240492,4.4410496,5.25247984,4.35548,1.13290007,1.0289001,5.6178498,4.5598497,5.6643301,4.60633,4.5669196,3.2779198,0.98995015,0.37995002,4.35540013,3.7454,2.73830033,2.1283002,3.70120003,3.0911999
6/11/2024,5.6180492,4.4410496,5.27047996,4.35548,1.14590009,1.0289001,5.6228499,4.5598497,5.6693302,4.60633,4.57092,3.2779198,1.00495002,0.37995002,4.3704,3.7454,2.7533002,2.1283002,3.7161999,3.0911999
5/11/2024,5.6470495,4.4410496,5.31748037,4.35548,1.13390012,1.0289001,5.6348495,4.5598497,5.6813298,4.60633,4.5789199,3.2779198,1.06494996,0.37995002,4.43039994,3.7454,2.81330014,2.1283002,3.77619984,3.0911999
4/11/2024,5.6600495,4.4410496,5.3374799,4.35548,1.12990017,1.0289001,5.6368494,4.5598497,5.6833297,4.60633,4.5759199,3.2779198,1.07695002,0.37995002,4.4424,3.7454,2.8253002,2.1283002,3.7881999,3.0911999
1/11/2024,5.6610499,4.4410496,5.33647995,4.35548,1.12990017,1.0289001,5.6428494,4.5598497,5.6893297,4.60633,4.5889199,3.2779198,1.06794998,0.37995002,4.43339996,3.7454,2.81630016,2.1283002,3.77919986,3.0911999
31/10/2024,5.4392605,4.1812606,5.07490443,4.0899043,1.04320002,0.93420005,5.3666082,4.2566085,5.4970694,4.3870697,4.4932995,3.1912997,1.17878265,0.4557826,4.27782635,3.5548263,2.82686975,2.1038697,3.72673905,3.003739
30/10/2024,5.3732605,4.1812606,5.0469041,4.0899043,1.02820003,0.93420005,5.3716087,4.2566085,5.5020699,4.3870697,4.5012999,3.1912997,1.14578266,0.4557826,4.24482636,3.5548263,2.79386976,2.1038697,3.69373906,3.003739
29/10/2024,5.3752608,4.1812606,5.04990434,4.0899043,1.03719998,0.93420005,5.3746085,4.2566085,5.5050697,4.3870697,4.4842994,3.1912997,1.1327824,0.4557826,4.2318261,3.5548263,2.7808695,2.1038697,3.6807388,3.003739
28/10/2024,5.3662606,4.1812606,5.0489044,4.0899043,1.03420007,0.93420005,5.3726087,4.2566085,5.5030699,4.3870697,4.5022996,3.1912997,1.1417825,0.4557826,4.2408262,3.5548263,2.7898696,2.1038697,3.6897389,3.003739
25/10/2024,5.3752604,4.1812606,5.0569043,4.0899043,1.040200116,0.93420005,5.3876085,4.2566085,5.5180697,4.3870697,4.5072999,3.1912997,1.14078254,0.4557826,4.23982624,3.5548263,2.78886964,2.1038697,3.68873894,3.003739
24/10/2024,5.3632608,4.1812606,5.06590413,4.0899043,1.03120006,0.93420005,5.3946085,4.2566085,5.5250697,4.3870697,4.5032997,3.1912997,1.1567826,0.4557826,4.2558263,3.5548263,2.8048697,2.1038697,3.704739,3.003739
23/10/2024,5.3552609,4.1812606,5.0649042,4.0899043,1.03020001,0.93420005,5.3956084,4.2566085,5.5260696,4.3870697,4.5112999,3.1912997,1.1397826,0.4557826,4.2388263,3.5548263,2.7878697,2.1038697,3.687739,3.003739
22/10/2024,5.3642602,4.1812606,5.06690454,4.0899043,1.03120005,0.93420005,5.4106083,4.2566085,5.5410695,4.3870697,4.5082999,3.1912997,1.14078254,0.4557826,4.23982624,3.5548263,2.78886964,2.1038697,3.68873894,3.003739
21/10/2024,5.3682604,4.1812606,5.0649042,4.0899043,1.03320009,0.93420005,5.4376083,4.2566085,5.5680695,4.3870697,4.5392995,3.1912997,1.1477825,0.4557826,4.2468262,3.5548263,2.7958696,2.1038697,3.6957389,3.003739
18/10/2024,5.3922606,4.1812606,5.05890416,4.0899043,1.04320002,0.93420005,5.4356084,4.2566085,5.5660696,4.3870697,4.5352996,3.1912997,1.19078273,0.4557826,4.28982643,3.5548263,2.83886983,2.1038697,3.73873913,3.003739
17/10/2024,5.3862605,4.1812606,5.0529041,4.0899043,1.0452001,0.93420005,5.4386087,4.2566085,5.5690699,4.3870697,4.5412996,3.1912997,1.18878264,0.4557826,4.28782634,3.5548263,2.83686974,2.1038697,3.73673904,3.003739
16/10/2024,5.4242606,4.1812606,5.05890464,4.0899043,1.03620011,0.93420005,5.4466085,4.2566085,5.5770697,4.3870697,4.5302999,3.1912997,1.2187826,0.4557826,4.3178263,3.5548263,2.8668697,2.1038697,3.766739,3.003739
